x_ITM,y_ITM,x_MODIS,y_MODIS,satellite,square,year,doy,evi,ndvi,QC,date
714341.5082704603,760775.7784665959,-414085.74039682554,5958317.362726141,Terra,1,2018,40,0.4934,0.8101,0,2018-02-09T00:00:00Z
715270.8953456281,760798.4188941522,-413159.1149637697,5958317.362726141,Terra,1,2018,40,0.5204,0.7794,0,2018-02-09T00:00:00Z
715503.2417962973,760804.1076510348,-412927.45860550576,5958317.362726141,Terra,1,2018,40,0.5935,0.7978000000000001,0,2018-02-09T00:00:00Z
715735.5881192017,760809.8078679629,-412695.8022472418,5958317.362726141,Terra,1,2018,40,0.522,0.7435,0,2018-02-09T00:00:00Z
715967.9343140834,760815.5195449601,-412464.1458889778,5958317.362726141,Terra,1,2018,40,0.3442,0.6236,0,2018-02-09T00:00:00Z
717129.6633591255,760844.2498318271,-411305.864097658,5958317.362726141,Terra,1,2018,43,0.5749,0.7715,0,2018-02-12T00:00:00Z
717362.0087804554,760850.0302697459,-411074.20773939404,5958317.362726141,Terra,1,2018,40,0.5944,0.7916,0,2018-02-09T00:00:00Z
717594.3540719573,760855.8221679028,-410842.5513811301,5958317.362726141,Terra,1,2018,43,0.5794,0.783,0,2018-02-12T00:00:00Z
719220.7674556233,760896.6863437293,-409220.9568732824,5958317.362726141,Terra,1,2018,43,0.337,0.6428,0,2018-02-12T00:00:00Z
719453.1116992165,760902.5699246743,-408989.3005150184,5958317.362726141,Terra,1,2018,40,0.3836,0.6858,0,2018-02-09T00:00:00Z
719685.4558106601,760908.4649660786,-408757.6441567545,5958317.362726141,Terra,1,2018,40,0.3392,0.6766,0,2018-02-09T00:00:00Z
721776.5468243691,760962.0360634938,-406672.73693237884,5958317.362726141,Terra,1,2018,43,0.4794,0.7838,0,2018-02-12T00:00:00Z
713205.8666628635,760516.4317221413,-415244.0221881453,5958085.706367876,Terra,1,2018,42,0.4456,0.7087,0,2018-02-11T00:00:00Z
713438.2142208263,760522.0182015271,-415012.36582988134,5958085.706367876,Terra,1,2018,40,0.30010000000000003,0.6328,0,2018-02-09T00:00:00Z
713670.561653358,760527.6161398742,-414780.7094716174,5958085.706367876,Terra,1,2018,40,0.4182,0.7514000000000001,0,2018-02-09T00:00:00Z
713902.9089602007,760533.225537206,-414549.05311335344,5958085.706367876,Terra,1,2018,40,0.517,0.8221,0,2018-02-09T00:00:00Z
714135.2561410969,760538.8463935464,-414317.39675508946,5958085.706367876,Terra,1,2018,40,0.5545,0.8428,0,2018-02-09T00:00:00Z
714367.6031957887,760544.4787089188,-414085.74039682554,5958085.706367876,Terra,1,2018,40,0.4108,0.7599,0,2018-02-09T00:00:00Z
714599.9501240184,760550.1224833468,-413854.08403856156,5958085.706367876,Terra,1,2018,40,0.3211,0.6792,0,2018-02-09T00:00:00Z
715296.9901473566,760567.1225612033,-413159.1149637697,5958085.706367876,Terra,1,2018,40,0.4864,0.7863,0,2018-02-09T00:00:00Z
715529.3365671601,760572.8121720923,-412927.45860550576,5958085.706367876,Terra,1,2018,40,0.4965,0.7775,0,2018-02-09T00:00:00Z
715761.6828592126,760578.5132421561,-412695.8022472418,5958085.706367876,Terra,1,2018,40,0.4706,0.7404000000000001,0,2018-02-09T00:00:00Z
716923.4123941872,760607.19048094,-411537.520455922,5958085.706367876,Terra,1,2018,43,0.4159,0.7102,0,2018-02-12T00:00:00Z
717155.75791432,760612.9603065586,-411305.864097658,5958085.706367876,Terra,1,2018,40,0.4269,0.7225,0,2018-02-09T00:00:00Z
717388.1033048972,760618.741591521,-411074.20773939404,5958085.706367876,Terra,1,2018,40,0.4485,0.7218,0,2018-02-09T00:00:00Z
717620.4485656609,760624.5343358513,-410842.5513811301,5958085.706367876,Terra,1,2018,40,0.4869,0.7172000000000001,0,2018-02-09T00:00:00Z
718317.4835664934,760641.9813252949,-410147.58230633824,5958085.706367876,Terra,1,2018,43,0.4096,0.6498,0,2018-02-12T00:00:00Z
719246.8617345735,760665.4044105231,-409220.9568732824,5958085.706367876,Terra,1,2018,43,0.3387,0.6563,0,2018-02-12T00:00:00Z
712302.5696797753,760262.8930039704,-416170.6476212012,5957854.050009612,Terra,1,2018,40,0.49970000000000003,0.7581,0,2018-02-09T00:00:00Z
712534.9177058516,760268.434512878,-415938.9912629372,5957854.050009612,Terra,1,2018,42,0.5261,0.7611,0,2018-02-11T00:00:00Z
712767.2656075405,760273.9874797828,-415707.3349046732,5957854.050009612,Terra,1,2018,40,0.4788,0.7748,0,2018-02-09T00:00:00Z
712999.6133845841,760279.5519047081,-415475.6785464093,5957854.050009612,Terra,1,2018,40,0.4854,0.795,0,2018-02-09T00:00:00Z
713231.961036725,760285.1277876776,-415244.0221881453,5957854.050009612,Terra,1,2018,40,0.457,0.769,0,2018-02-09T00:00:00Z
713464.3085637057,760290.7151287145,-415012.36582988134,5957854.050009612,Terra,1,2018,40,0.386,0.7377,0,2018-02-09T00:00:00Z
713696.655965268,760296.3139278424,-414780.7094716174,5957854.050009612,Terra,1,2018,40,0.4122,0.7517,0,2018-02-09T00:00:00Z
713929.0032411547,760301.9241850848,-414549.05311335344,5957854.050009612,Terra,1,2018,40,0.4541,0.7665000000000001,0,2018-02-09T00:00:00Z
714161.3503911081,760307.5459004652,-414317.39675508946,5957854.050009612,Terra,1,2018,40,0.2109,0.514,0,2018-02-09T00:00:00Z
715090.7377264344,760330.1473438421,-413390.77132203366,5957854.050009612,Terra,1,2018,40,0.3096,0.6597000000000001,0,2018-02-09T00:00:00Z
715323.0842428557,760335.8263502689,-413159.1149637697,5957854.050009612,Terra,1,2018,40,0.3335,0.7055,0,2018-02-09T00:00:00Z
715555.4306317975,760341.5168149763,-412927.45860550576,5957854.050009612,Terra,1,2018,40,0.3993,0.7507,0,2018-02-09T00:00:00Z
715787.7768930023,760347.2187379885,-412695.8022472418,5957854.050009612,Terra,1,2018,40,0.38230000000000003,0.6975,0,2018-02-09T00:00:00Z
716717.160655296,760370.1410135641,-411769.1768141859,5957854.050009612,Terra,1,2018,40,0.4305,0.765,0,2018-02-09T00:00:00Z
716949.5062739494,760375.9002284602,-411537.520455922,5957854.050009612,Terra,1,2018,40,0.4526,0.7514000000000001,0,2018-02-09T00:00:00Z
717181.8517633195,760381.6709018056,-411305.864097658,5957854.050009612,Terra,1,2018,43,0.3776,0.7083,0,2018-02-12T00:00:00Z
717414.1971231484,760387.4530336246,-411074.20773939404,5957854.050009612,Terra,1,2018,43,0.3801,0.6637000000000001,0,2018-02-12T00:00:00Z
717646.5423531783,760393.2466239413,-410842.5513811301,5957854.050009612,Terra,1,2018,40,0.3768,0.6415,0,2018-02-09T00:00:00Z
717878.8874531518,760399.0516727805,-410610.89502286614,5957854.050009612,Terra,1,2018,43,0.3468,0.6033000000000001,0,2018-02-12T00:00:00Z
718111.2324228107,760404.8681801662,-410379.23866460216,5957854.050009612,Terra,1,2018,40,0.3557,0.5797,0,2018-02-09T00:00:00Z
718343.5772618975,760410.6961461231,-410147.58230633824,5957854.050009612,Terra,1,2018,43,0.4205,0.6663,0,2018-02-12T00:00:00Z
718575.9219701546,760416.5355706756,-409915.92594807426,5957854.050009612,Terra,1,2018,40,0.4643,0.728,0,2018-02-09T00:00:00Z
718808.266547324,760422.3864538483,-409684.2695898103,5957854.050009612,Terra,1,2018,40,0.5272,0.7753,0,2018-02-09T00:00:00Z
719272.9553073685,760434.1225961528,-409220.9568732824,5957854.050009612,Terra,1,2018,43,0.4701,0.739,0,2018-02-12T00:00:00Z
720202.3312430641,760457.7323852901,-408294.3314402266,5957854.050009612,Terra,1,2018,40,0.6253,0.7937,0,2018-02-09T00:00:00Z
720434.6748954022,760463.6634794959,-408062.6750819626,5957854.050009612,Terra,1,2018,40,0.6499,0.8085,0,2018-02-09T00:00:00Z
720667.0184145904,760469.6060325202,-407831.0187236986,5957854.050009612,Terra,1,2018,43,0.523,0.7088,0,2018-02-12T00:00:00Z
712328.6634713772,760031.5857386331,-416170.6476212012,5957622.393651349,Terra,1,2018,42,0.3593,0.6427,0,2018-02-11T00:00:00Z
713025.7070831356,760048.247231591,-415475.6785464093,5957622.393651349,Terra,1,2018,40,0.4951,0.795,0,2018-02-09T00:00:00Z
713258.0547042853,760053.8239768933,-415244.0221881453,5957622.393651349,Terra,1,2018,42,0.4796,0.7526,0,2018-02-11T00:00:00Z
713490.4022002878,760059.4121793929,-415012.36582988134,5957622.393651349,Terra,1,2018,40,0.4665,0.7738,0,2018-02-09T00:00:00Z
713722.7495708852,760065.0118391132,-414780.7094716174,5957622.393651349,Terra,1,2018,40,0.3995,0.7227,0,2018-02-09T00:00:00Z
713955.0968158201,760070.6229560779,-414549.05311335344,5957622.393651349,Terra,1,2018,40,0.4784,0.7618,0,2018-02-09T00:00:00Z
715116.831146541,760098.8504003934,-413390.77132203366,5957622.393651349,Terra,1,2018,43,0.3236,0.6563,0,2018-02-12T00:00:00Z
715349.1776320915,760104.5302613212,-413159.1149637697,5957622.393651349,Terra,1,2018,43,0.4142,0.7437,0,2018-02-12T00:00:00Z
715581.523990176,760110.2215796596,-412927.45860550576,5957622.393651349,Terra,1,2018,43,0.418,0.7432,0,2018-02-12T00:00:00Z
715813.8702205375,760115.9243554325,-412695.8022472418,5957622.393651349,Terra,1,2018,40,0.3933,0.7216,0,2018-02-09T00:00:00Z
716046.2163229181,760121.6385886638,-412464.1458889778,5957622.393651349,Terra,1,2018,40,0.4134,0.7581,0,2018-02-09T00:00:00Z
716278.56229706,760127.3642793777,-412232.4895307139,5957622.393651349,Terra,1,2018,40,0.4422,0.787,0,2018-02-09T00:00:00Z
716510.9081427059,760133.1014275982,-412000.8331724499,5957622.393651349,Terra,1,2018,40,0.495,0.838,0,2018-02-09T00:00:00Z
716743.2538595981,760138.8500333494,-411769.1768141859,5957622.393651349,Terra,1,2018,40,0.4461,0.8104,0,2018-02-09T00:00:00Z
716975.5994474788,760144.6100966554,-411537.520455922,5957622.393651349,Terra,1,2018,43,0.5009,0.7979,0,2018-02-12T00:00:00Z
717207.9449060904,760150.3816175407,-411305.864097658,5957622.393651349,Terra,1,2018,43,0.3932,0.7111000000000001,0,2018-02-12T00:00:00Z
717440.2902351754,760156.1645960293,-411074.20773939404,5957622.393651349,Terra,1,2018,43,0.3791,0.6637000000000001,0,2018-02-12T00:00:00Z
717672.635434476,760161.9590321458,-410842.5513811301,5957622.393651349,Terra,1,2018,43,0.3541,0.6083000000000001,0,2018-02-12T00:00:00Z
717904.9805037347,760167.7649259144,-410610.89502286614,5957622.393651349,Terra,1,2018,43,0.4293,0.6843,0,2018-02-12T00:00:00Z
718137.3254426937,760173.5822773594,-410379.23866460216,5957622.393651349,Terra,1,2018,43,0.4293,0.6843,0,2018-02-12T00:00:00Z
718369.6702510952,760179.4110865055,-410147.58230633824,5957622.393651349,Terra,1,2018,43,0.4207,0.6663,0,2018-02-12T00:00:00Z
718602.014928682,760185.2513533771,-409915.92594807426,5957622.393651349,Terra,1,2018,43,0.5298,0.78,0,2018-02-12T00:00:00Z
718834.359475196,760191.1030779989,-409684.2695898103,5957622.393651349,Terra,1,2018,40,0.5202,0.7842,0,2018-02-09T00:00:00Z
719066.7038903794,760196.9662603954,-409452.61323154636,5957622.393651349,Terra,1,2018,40,0.48860000000000003,0.7657,0,2018-02-09T00:00:00Z
719299.0481739752,760202.8409005911,-409220.9568732824,5957622.393651349,Terra,1,2018,40,0.5259,0.7953,0,2018-02-09T00:00:00Z
720228.4239873233,760226.4540398632,-408294.3314402266,5957622.393651349,Terra,1,2018,43,0.6394,0.7808,0,2018-02-12T00:00:00Z
720460.7676091132,760232.3859694275,-408062.6750819626,5957622.393651349,Terra,1,2018,40,0.6378,0.8085,0,2018-02-09T00:00:00Z
713051.8000753479,759816.9426823132,-415475.6785464093,5957390.737293084,Terra,1,2018,40,0.506,0.788,0,2018-02-09T00:00:00Z
713284.1476655108,759822.52028976,-415244.0221881453,5957390.737293084,Terra,1,2018,42,0.42560000000000003,0.7071000000000001,0,2018-02-11T00:00:00Z
713516.4951305393,759828.1093535338,-415012.36582988134,5957390.737293084,Terra,1,2018,40,0.40800000000000003,0.7228,0,2018-02-09T00:00:00Z
713748.8424701758,759833.7098736583,-414780.7094716174,5957390.737293084,Terra,1,2018,40,0.40800000000000003,0.7228,0,2018-02-09T00:00:00Z
713981.1896841631,759839.3218501569,-414549.05311335344,5957390.737293084,Terra,1,2018,40,0.4784,0.7618,0,2018-02-09T00:00:00Z
714678.2305696538,759856.2265181342,-413854.08403856156,5957390.737293084,Terra,1,2018,40,0.3627,0.6908,0,2018-02-09T00:00:00Z
714910.5772784685,759861.8843203662,-413622.42768029764,5957390.737293084,Terra,1,2018,40,0.3648,0.6725,0,2018-02-09T00:00:00Z
715142.9238603467,759867.5535790909,-413390.77132203366,5957390.737293084,Terra,1,2018,43,0.3479,0.6616,0,2018-02-12T00:00:00Z
715375.2703150302,759873.2342943321,-413159.1149637697,5957390.737293084,Terra,1,2018,43,0.4142,0.7437,0,2018-02-12T00:00:00Z
715607.616642262,759878.9264661137,-412927.45860550576,5957390.737293084,Terra,1,2018,43,0.45330000000000004,0.7665000000000001,0,2018-02-12T00:00:00Z
715839.9628417845,759884.6300944597,-412695.8022472418,5957390.737293084,Terra,1,2018,40,0.4544,0.7697,0,2018-02-09T00:00:00Z
716072.3089133399,759890.3451793942,-412464.1458889778,5957390.737293084,Terra,1,2018,40,0.4349,0.7887000000000001,0,2018-02-09T00:00:00Z
716304.6548566708,759896.0717209411,-412232.4895307139,5957390.737293084,Terra,1,2018,40,0.452,0.7987,0,2018-02-09T00:00:00Z
716537.0006715199,759901.8097191246,-412000.8331724499,5957390.737293084,Terra,1,2018,43,0.48160000000000003,0.8031,0,2018-02-12T00:00:00Z
716769.3463576292,759907.5591739687,-411769.1768141859,5957390.737293084,Terra,1,2018,40,0.4674,0.8054,0,2018-02-09T00:00:00Z
717001.6919147414,759913.3200854977,-411537.520455922,5957390.737293084,Terra,1,2018,43,0.4945,0.7968000000000001,0,2018-02-12T00:00:00Z
717234.0373425991,759919.0924537358,-411305.864097658,5957390.737293084,Terra,1,2018,43,0.3932,0.7111000000000001,0,2018-02-12T00:00:00Z
717466.3826409447,759924.8762787072,-411074.20773939404,5957390.737293084,Terra,1,2018,40,0.2903,0.635,0,2018-02-09T00:00:00Z
717698.7278095202,759930.6715604364,-410842.5513811301,5957390.737293084,Terra,1,2018,43,0.2681,0.5765,0,2018-02-12T00:00:00Z
717931.0728480686,759936.4782989476,-410610.89502286614,5957390.737293084,Terra,1,2018,40,0.4647,0.7541,0,2018-02-09T00:00:00Z
718163.417756332,759942.2964942653,-410379.23866460216,5957390.737293084,Terra,1,2018,43,0.4773,0.7281,0,2018-02-12T00:00:00Z
718395.7625340527,759948.1261464141,-410147.58230633824,5957390.737293084,Terra,1,2018,40,0.4933,0.75,0,2018-02-09T00:00:00Z
718628.1071809735,759953.9672554184,-409915.92594807426,5957390.737293084,Terra,1,2018,40,0.3982,0.6917,0,2018-02-09T00:00:00Z
713310.2399203677,759591.2167262494,-415244.0221881453,5957159.080934821,Terra,1,2018,40,0.531,0.7871,0,2018-02-09T00:00:00Z
713542.5873544264,759596.8066511092,-415012.36582988134,5957159.080934821,Terra,1,2018,40,0.5394,0.7863,0,2018-02-09T00:00:00Z
713774.9346631062,759602.4080314497,-414780.7094716174,5957159.080934821,Terra,1,2018,40,0.5178,0.7684,0,2018-02-09T00:00:00Z
714936.6693168154,759630.5867661864,-413622.42768029764,5957159.080934821,Terra,1,2018,43,0.39640000000000003,0.6946,0,2018-02-12T00:00:00Z
715169.0158678174,759636.2568799068,-413390.77132203366,5957159.080934821,Terra,1,2018,43,0.3643,0.6655,0,2018-02-12T00:00:00Z
715866.0547567094,759653.3359550427,-412695.8022472418,5957159.080934821,Terra,1,2018,40,0.5879,0.8335,0,2018-02-09T00:00:00Z
716098.400797444,759659.0518914929,-412464.1458889778,5957159.080934821,Terra,1,2018,40,0.4424,0.7887000000000001,0,2018-02-09T00:00:00Z
716330.7467099682,759664.7792836856,-412232.4895307139,5957159.080934821,Terra,1,2018,43,0.441,0.7588,0,2018-02-12T00:00:00Z
716563.0924940247,759670.5181316448,-412000.8331724499,5957159.080934821,Terra,1,2018,40,0.4827,0.7844,0,2018-02-09T00:00:00Z
716795.4381493557,759676.2684353946,-411769.1768141859,5957159.080934821,Terra,1,2018,40,0.4807,0.7756000000000001,0,2018-02-09T00:00:00Z
717027.7836757039,759682.0301949594,-411537.520455922,5957159.080934821,Terra,1,2018,43,0.4494,0.735,0,2018-02-12T00:00:00Z
717260.129072812,759687.8034103634,-411305.864097658,5957159.080934821,Terra,1,2018,43,0.4394,0.735,0,2018-02-12T00:00:00Z
717492.4743404223,759693.5880816306,-411074.20773939404,5957159.080934821,Terra,1,2018,43,0.35810000000000003,0.6817,0,2018-02-12T00:00:00Z
717724.8194782773,759699.3842087857,-410842.5513811301,5957159.080934821,Terra,1,2018,43,0.4182,0.6882,0,2018-02-12T00:00:00Z
717957.1644861198,759705.191791853,-410610.89502286614,5957159.080934821,Terra,1,2018,40,0.5771000000000001,0.8072,0,2018-02-09T00:00:00Z
718189.509363692,759711.0108308569,-410379.23866460216,5957159.080934821,Terra,1,2018,40,0.5746,0.8034,0,2018-02-09T00:00:00Z
713103.9839406209,759354.3339551666,-415475.6785464093,5956927.424576556,Terra,1,2018,40,0.5349,0.7924,0,2018-02-09T00:00:00Z
713336.3314688223,759359.9132863369,-415244.0221881453,5956927.424576556,Terra,1,2018,40,0.6206,0.8172,0,2018-02-09T00:00:00Z
713568.6788719156,759365.5040720943,-415012.36582988134,5956927.424576556,Terra,1,2018,40,0.5229,0.7628,0,2018-02-09T00:00:00Z
713801.0261496429,759371.1063124624,-414780.7094716174,5956927.424576556,Terra,1,2018,40,0.5178,0.7684,0,2018-02-09T00:00:00Z
715892.1459652788,759422.0419371568,-412695.8022472418,5956927.424576556,Terra,1,2018,40,0.7328,0.8797,0,2018-02-09T00:00:00Z
716124.491975197,759427.7587249354,-412464.1458889778,5956927.424576556,Terra,1,2018,43,0.6051,0.8301000000000001,0,2018-02-12T00:00:00Z
716589.183610187,759439.2266651341,-412000.8331724499,5956927.424576556,Terra,1,2018,43,0.518,0.7463,0,2018-02-12T00:00:00Z
716821.529234744,759444.9778176026,-411769.1768141859,5956927.424576556,Terra,1,2018,43,0.48710000000000003,0.7532,0,2018-02-12T00:00:00Z
717053.8747303326,759450.7404250161,-411537.520455922,5956927.424576556,Terra,1,2018,43,0.4138,0.6832,0,2018-02-12T00:00:00Z
717286.2200966955,759456.514487399,-411305.864097658,5956927.424576556,Terra,1,2018,43,0.3957,0.676,0,2018-02-12T00:00:00Z
717518.565333575,759462.3000047753,-411074.20773939404,5956927.424576556,Terra,1,2018,43,0.3957,0.676,0,2018-02-12T00:00:00Z
717750.9104407139,759468.0969771695,-410842.5513811301,5956927.424576556,Terra,1,2018,43,0.4182,0.6882,0,2018-02-12T00:00:00Z
717983.2554178548,759473.9054046061,-410610.89502286614,5956927.424576556,Terra,1,2018,43,0.5617,0.7701,0,2018-02-12T00:00:00Z
718215.6002647403,759479.7252871094,-410379.23866460216,5956927.424576556,Terra,1,2018,43,0.583,0.7701,0,2018-02-12T00:00:00Z
713827.1169297519,759139.8047166665,-414780.7094716174,5956695.768218293,Terra,1,2018,40,0.4884,0.7575000000000001,0,2018-02-09T00:00:00Z
716150.5824465649,759196.4656796916,-412464.1458889778,5956695.768218293,Terra,1,2018,40,0.5555,0.7889,0,2018-02-09T00:00:00Z
716615.274019973,759207.9353195629,-412000.8331724499,5956695.768218293,Terra,1,2018,40,0.5707,0.7892,0,2018-02-09T00:00:00Z
716847.6196137604,759213.687320563,-411769.1768141859,5956695.768218293,Terra,1,2018,40,0.6473,0.8169000000000001,0,2018-02-09T00:00:00Z
717079.9650785937,759219.4507756383,-411537.520455922,5956695.768218293,Terra,1,2018,43,0.619,0.7844,0,2018-02-12T00:00:00Z
717312.3104142155,759225.2256848131,-411305.864097658,5956695.768218293,Terra,1,2018,43,0.42660000000000003,0.6694,0,2018-02-12T00:00:00Z
717544.6556203689,759231.0120481116,-411074.20773939404,5956695.768218293,Terra,1,2018,40,0.465,0.7222000000000001,0,2018-02-09T00:00:00Z
718009.3456432397,759242.6191371775,-410610.89502286614,5956695.768218293,Terra,1,2018,43,0.4892,0.7235,0,2018-02-12T00:00:00Z
718241.6904594429,759248.4398629935,-410379.23866460216,5956695.768218293,Terra,1,2018,40,0.5237,0.7447,0,2018-02-09T00:00:00Z
718706.3797000978,759260.1156773147,-409915.92594807426,5956695.768218293,Terra,1,2018,40,0.5422,0.7694,0,2018-02-09T00:00:00Z
718938.7241240351,759265.9707658689,-409684.2695898103,5956695.768218293,Terra,1,2018,40,0.5296,0.7747,0,2018-02-09T00:00:00Z
719171.0684167022,759271.8373087182,-409452.61323154636,5956695.768218293,Terra,1,2018,43,0.4753,0.7391,0,2018-02-12T00:00:00Z
719403.4125778421,759277.7153058876,-409220.9568732824,5956695.768218293,Terra,1,2018,43,0.33740000000000003,0.6036,0,2018-02-12T00:00:00Z
713620.8597875647,758902.8992841777,-415012.36582988134,5956464.1118600285,Terra,1,2018,40,0.5684,0.8107,0,2018-02-09T00:00:00Z
713853.2070033997,758908.5032440363,-414780.7094716174,5956464.1118600285,Terra,1,2018,40,0.5684,0.8107,0,2018-02-09T00:00:00Z
716873.7092863712,758982.3969442506,-411769.1768141859,5956464.1118600285,Terra,1,2018,40,0.6473,0.8169000000000001,0,2018-02-09T00:00:00Z
718732.4691271103,759028.832056449,-409915.92594807426,5956464.1118600285,Terra,1,2018,40,0.4809,0.7187,0,2018-02-09T00:00:00Z
719429.5019130011,759046.4342039649,-409220.9568732824,5956464.1118600285,Terra,1,2018,43,0.4661,0.7179,0,2018-02-12T00:00:00Z
719661.8459117688,759052.3244933872,-408989.3005150184,5956464.1118600285,Terra,1,2018,40,0.5809,0.7909,0,2018-02-09T00:00:00Z
719894.1897785099,759058.2262363093,-408757.6441567545,5956464.1118600285,Terra,1,2018,40,0.5809,0.7909,0,2018-02-09T00:00:00Z
712949.906880043,758654.8513291707,-415707.3349046732,5956232.455501765,Terra,1,2018,40,0.5264,0.7677,0,2018-02-09T00:00:00Z
713182.2544401456,758660.4217925593,-415475.6785464093,5956232.455501765,Terra,1,2018,40,0.4953,0.7296,0,2018-02-09T00:00:00Z
718526.2133540605,758791.7032379187,-410147.58230633824,5956232.455501765,Terra,1,2018,43,0.4203,0.6661,0,2018-02-12T00:00:00Z
718758.5578477187,758797.5485547899,-409915.92594807426,5956232.455501765,Terra,1,2018,43,0.44480000000000003,0.687,0,2018-02-12T00:00:00Z
719687.9345099542,758821.0443478348,-408989.3005150184,5956232.455501765,Terra,1,2018,43,0.5660000000000001,0.7725,0,2018-02-12T00:00:00Z
719920.2783461277,758826.9469276097,-408757.6441567545,5956232.455501765,Terra,1,2018,40,0.5223,0.7654,0,2018-02-09T00:00:00Z
721314.3385765305,758862.6029128883,-407367.7060071707,5956232.455501765,Terra,1,2018,40,0.47950000000000004,0.7204,0,2018-02-09T00:00:00Z
712511.3002328643,758412.4383630854,-416170.6476212012,5956000.799143501,Terra,1,2018,40,0.5426,0.7863,0,2018-02-09T00:00:00Z
718087.6120809584,758548.7610535393,-410610.89502286614,5956000.799143501,Terra,1,2018,43,0.4257,0.7005,0,2018-02-12T00:00:00Z
718552.3013988707,758560.419014423,-410147.58230633824,5956000.799143501,Terra,1,2018,40,0.4516,0.7096,0,2018-02-09T00:00:00Z
718784.6458618897,758566.2651723085,-409915.92594807426,5956000.799143501,Terra,1,2018,40,0.5449,0.7543,0,2018-02-09T00:00:00Z
719946.3662073306,758595.6677371577,-408757.6441567545,5956000.799143501,Terra,1,2018,43,0.48310000000000003,0.7324,0,2018-02-12T00:00:00Z
720178.7098806883,758601.5826053851,-408525.9877984905,5956000.799143501,Terra,1,2018,40,0.45740000000000003,0.7351,0,2018-02-09T00:00:00Z
721340.4262546836,758631.3287241793,-407367.7060071707,5956000.799143501,Terra,1,2018,43,0.4398,0.6888,0,2018-02-12T00:00:00Z
717649.0097032833,758305.8614228469,-411074.20773939404,5955769.142785237,Terra,1,2018,40,0.4702,0.7243,0,2018-02-09T00:00:00Z
717881.3546569074,758311.6626186363,-410842.5513811301,5955769.142785237,Terra,1,2018,40,0.4971,0.7469,0,2018-02-09T00:00:00Z
718113.699480607,758317.4752651199,-410610.89502286614,5955769.142785237,Terra,1,2018,40,0.4442,0.7022,0,2018-02-09T00:00:00Z
718578.388737205,758329.1349102679,-410147.58230633824,5955769.142785237,Terra,1,2018,40,0.4202,0.6714,0,2018-02-09T00:00:00Z
721366.5132264154,758400.0546525809,-407367.7060071707,5955769.142785237,Terra,1,2018,43,0.5742,0.7722,0,2018-02-12T00:00:00Z
721598.8560704077,758406.0390624419,-407136.04964890674,5955769.142785237,Terra,1,2018,40,0.5639,0.7814,0,2018-02-09T00:00:00Z
712563.475805938,757949.8259455428,-416170.6476212012,5955537.486426973,Terra,1,2018,40,0.3907,0.6684,0,2018-02-09T00:00:00Z
712795.8235219038,757955.3760953967,-415938.9912629372,5955537.486426973,Terra,1,2018,40,0.4091,0.6508,0,2018-02-09T00:00:00Z
717907.4413807129,758080.3761066496,-410842.5513811301,5955537.486426973,Terra,1,2018,43,0.3565,0.6211,0,2018-02-12T00:00:00Z
718139.7861737376,758086.189596383,-410610.89502286614,5955537.486426973,Terra,1,2018,43,0.3803,0.6283,0,2018-02-12T00:00:00Z
718372.1308365958,758092.0145359657,-410379.23866460216,5955537.486426973,Terra,1,2018,43,0.4319,0.6930000000000001,0,2018-02-12T00:00:00Z
718604.4753690301,758097.8509254225,-410147.58230633824,5955537.486426973,Terra,1,2018,40,0.4318,0.6971,0,2018-02-09T00:00:00Z
721392.5994916921,758168.7806980627,-407367.7060071707,5955537.486426973,Terra,1,2018,40,0.6618,0.8382000000000001,0,2018-02-09T00:00:00Z
721624.942305241,758174.7659381342,-407136.04964890674,5955537.486426973,Terra,1,2018,43,0.6882,0.836,0,2018-02-12T00:00:00Z
712589.5625325098,757718.5199230222,-416170.6476212012,5955305.830068709,Terra,1,2018,40,0.3651,0.621,0,2018-02-09T00:00:00Z
714913.0337603847,757774.545234277,-413854.08403856156,5955305.830068709,Terra,1,2018,40,0.7024,0.862,0,2018-02-09T00:00:00Z
718398.2167925185,757860.7298290824,-410379.23866460216,5955305.830068709,Terra,1,2018,40,0.4021,0.6916,0,2018-02-09T00:00:00Z
718630.5612943121,757866.5670598638,-410147.58230633824,5955305.830068709,Terra,1,2018,40,0.4294,0.6971,0,2018-02-09T00:00:00Z
721418.6850504803,757937.5068606022,-407367.7060071707,5955305.830068709,Terra,1,2018,40,0.5761000000000001,0.8009000000000001,0,2018-02-09T00:00:00Z
721651.0278335902,757943.4929306987,-407136.04964890674,5955305.830068709,Terra,1,2018,40,0.6695,0.8633000000000001,0,2018-02-09T00:00:00Z
712615.6485523935,757487.2140246289,-416170.6476212012,5955074.173710445,Terra,1,2018,40,0.2938,0.5472,0,2018-02-09T00:00:00Z
714939.1194710166,757543.2479254566,-413854.08403856156,5955074.173710445,Terra,1,2018,40,0.6048,0.8275,0,2018-02-09T00:00:00Z
715171.4658711251,757548.9142778973,-413622.42768029764,5955074.173710445,Terra,1,2018,43,0.6818,0.8384,0,2018-02-12T00:00:00Z
715403.8121444337,757554.5920781347,-413390.77132203366,5955074.173710445,Terra,1,2018,40,0.5806,0.8089000000000001,0,2018-02-09T00:00:00Z
717494.9228558614,757606.2074350712,-411305.864097658,5955074.173710445,Terra,1,2018,40,0.3438,0.6225,0,2018-02-09T00:00:00Z
